ID condition type block concept sound concept_dist sound_dist answer correct gender age native problem
subject_19 0 Test 2 bug asa similar different 0 0 M 30-39 yes No
subject_19 1 Test 1 fish in_a_d_aa different similar 1 1 M 30-39 yes No
subject_19 1 Test 1 fish in_a_d_aa different similar 0 0 M 30-39 yes No
subject_19 1 Test 1 fish in_a_d_aa different similar 1 1 M 30-39 yes No
subject_19 1 Test 1 fish in_a_d_aa different similar 0 0 M 30-39 yes No
subject_19 1 Test 2 fish in_a_d_aa different similar 1 1 M 30-39 yes No
subject_19 1 Test 2 fish in_a_d_aa different similar 0 0 M 30-39 yes No
subject_19 1 Test 2 fish in_a_d_aa different similar 0 0 M 30-39 yes No
subject_19 1 Test 2 fish in_a_d_aa different similar 1 1 M 30-39 yes No
subject_19 2 Test 1 flower aba catch catch 0 0 M 30-39 yes No
subject_19 2 Test 1 flower aba catch catch 0 0 M 30-39 yes No
subject_19 2 Test 1 flower aba catch catch 0 0 M 30-39 yes No
subject_19 2 Test 1 flower aba catch catch 0 0 M 30-39 yes No
subject_19 2 Test 2 flower aba catch catch 1 1 M 30-39 yes No
subject_19 2 Test 2 flower aba catch catch 1 1 M 30-39 yes No
subject_19 2 Test 2 flower aba catch catch 0 0 M 30-39 yes No
subject_19 2 Test 2 flower aba catch catch 0 0 M 30-39 yes No
subject_19 3 Test 1 bird aka similar similar 0 0 M 30-39 yes No
subject_19 3 Test 1 bird aka similar similar 1 1 M 30-39 yes No
subject_19 3 Test 1 bird aka similar similar 0 1 M 30-39 yes No
subject_19 3 Test 1 bird aka similar similar 1 0 M 30-39 yes No
subject_19 3 Test 2 bird aka similar similar 1 0 M 30-39 yes No
subject_19 3 Test 2 bird aka similar similar 0 1 M 30-39 yes No
subject_19 3 Test 2 bird aka similar similar 1 1 M 30-39 yes No
subject_19 3 Test 2 bird aka similar similar 0 0 M 30-39 yes No
subject_19 4 Test 1 tree ar_a_X_a different different 0 0 M 30-39 yes No
subject_19 4 Test 1 tree ar_a_X_a different different 0 0 M 30-39 yes No
subject_19 4 Test 1 tree ar_a_X_a different different 1 1 M 30-39 yes No
subject_19 4 Test 1 tree ar_a_X_a different different 1 1 M 30-39 yes No
subject_19 4 Test 2 tree ar_a_X_a different different 0 0 M 30-39 yes No
subject_19 4 Test 2 tree ar_a_X_a different different 0 0 M 30-39 yes No
subject_19 4 Test 2 tree ar_a_X_a different different 1 1 M 30-39 yes No
subject_19 4 Test 2 tree ar_a_X_a different different 1 1 M 30-39 yes No
subject_20 joint Test_pre NA   NA NA 1 NA F 30-39 yes No
subject_20 joint Test_pre NA   NA NA 0 NA F 30-39 yes No
subject_20 0 Test 1 bug in_a_d_aa different similar 1 1 F 30-39 yes No
subject_20 0 Test 1 bug in_a_d_aa different similar 0 0 F 30-39 yes No
subject_20 0 Test 1 bug in_a_d_aa different similar 1 0 F 30-39 yes No
subject_20 0 Test 1 bug in_a_d_aa different similar 1 1 F 30-39 yes No
subject_20 0 Test 2 bug in_a_d_aa different similar 1 1 F 30-39 yes No
subject_20 0 Test 2 bug in_a_d_aa different similar 0 0 F 30-39 yes No
subject_20 0 Test 2 bug in_a_d_aa different similar 0 0 F 30-39 yes No
subject_20 0 Test 2 bug in_a_d_aa different similar 1 1 F 30-39 yes No
subject_20 1 Test 1 bird asa similar different 0 0 F 30-39 yes No
subject_20 1 Test 1 bird asa similar different 1 1 F 30-39 yes No
subject_20 1 Test 1 bird asa similar different 1 0 F 30-39 yes No
subject_20 1 Test 1 bird asa similar different 0 1 F 30-39 yes No
subject_20 1 Test 2 bird asa similar different 1 0 F 30-39 yes No
subject_20 1 Test 2 bird asa similar different 0 1 F 30-39 yes No
subject_20 1 Test 2 bird asa similar different 0 1 F 30-39 yes No
subject_20 1 Test 2 bird asa similar different 1 0 F 30-39 yes No
subject_20 2 Test 1 flower aba catch catch 0 0 F 30-39 yes No
subject_20 2 Test 1 flower aba catch catch 1 1 F 30-39 yes No
subject_20 2 Test 1 flower aba catch catch 0 0 F 30-39 yes No
subject_20 2 Test 1 flower aba catch catch 1 1 F 30-39 yes No
subject_20 2 Test 2 flower aba catch catch 0 0 F 30-39 yes No
subject_20 2 Test 2 flower aba catch catch 0 0 F 30-39 yes No
subject_20 2 Test 2 flower aba catch catch 1 1 F 30-39 yes No
subject_20 2 Test 2 flower aba catch catch 1 1 F 30-39 yes No
subject_20 3 Test 1 fish ar_a_X_a different different 0 0 F 30-39 yes No
subject_20 3 Test 1 fish ar_a_X_a different different 0 0 F 30-39 yes No
subject_20 3 Test 1 fish ar_a_X_a different different 1 1 F 30-39 yes No
subject_20 3 Test 1 fish ar_a_X_a different different 1 1 F 30-39 yes No
subject_20 3 Test 2 fish ar_a_X_a different different 0 0 F 30-39 yes No
subject_20 3 Test 2 fish ar_a_X_a different different 0 0 F 30-39 yes No
subject_20 3 Test 2 fish ar_a_X_a different different 0 0 F 30-39 yes No
subject_20 3 Test 2 fish ar_a_X_a different different 0 0 F 30-39 yes No
subject_20 4 Test 1 tree aka similar similar 1 1 F 30-39 yes No
subject_20 4 Test 1 tree aka similar similar 1 1 F 30-39 yes No
subject_20 4 Test 1 tree aka similar similar 1 1 F 30-39 yes No
subject_20 4 Test 1 tree aka similar similar 1 1 F 30-39 yes No
subject_20 4 Test 2 tree aka similar similar 1 1 F 30-39 yes No
subject_20 4 Test 2 tree aka similar similar 1 1 F 30-39 yes No
subject_20 4 Test 2 tree aka similar similar 0 0 F 30-39 yes No
subject_20 4 Test 2 tree aka similar similar 0 0 F 30-39 yes No
