ID condition type block concept sound concept_dist sound_dist answer correct gender age native other problem
subject_18 3 Test 1 fish ar_a_X_a different different 0 0 M 30-39 yes No No
subject_18 3 Test 2 fish ar_a_X_a different different 1 1 M 30-39 yes No No
subject_18 3 Test 2 fish ar_a_X_a different different 1 1 M 30-39 yes No No
subject_18 3 Test 2 fish ar_a_X_a different different 1 1 M 30-39 yes No No
subject_18 3 Test 2 fish ar_a_X_a different different 1 1 M 30-39 yes No No
subject_18 4 Test 1 bug aba similar similar 0 0 M 30-39 yes No No
subject_18 4 Test 1 bug aba similar similar 0 1 M 30-39 yes No No
subject_18 4 Test 1 bug aba similar similar 1 1 M 30-39 yes No No
subject_18 4 Test 1 bug aba similar similar 0 0 M 30-39 yes No No
subject_18 4 Test 2 bug aba similar similar 0 0 M 30-39 yes No No
subject_18 4 Test 2 bug aba similar similar 1 0 M 30-39 yes No No
subject_18 4 Test 2 bug aba similar similar 0 0 M 30-39 yes No No
subject_18 4 Test 2 bug aba similar similar 1 0 M 30-39 yes No No
subject_19 joint Test_pre NA   NA NA 0 NA M 20-29 yes No No
subject_19 joint Test_pre NA   NA NA 1 NA M 20-29 yes No No
subject_19 0 Test 1 fish aba similar different 0 1 M 20-29 yes No No
subject_19 0 Test 1 fish aba similar different 1 1 M 20-29 yes No No
subject_19 0 Test 1 fish aba similar different 1 1 M 20-29 yes No No
subject_19 0 Test 1 fish aba similar different 1 1 M 20-29 yes No No
subject_19 0 Test 2 fish aba similar different 0 0 M 20-29 yes No No
subject_19 0 Test 2 fish aba similar different 1 1 M 20-29 yes No No
subject_19 0 Test 2 fish aba similar different 1 0 M 20-29 yes No No
subject_19 0 Test 2 fish aba similar different 1 1 M 20-29 yes No No
subject_19 1 Test 1 tree ar_a_X_a different similar 1 1 M 20-29 yes No No
subject_19 1 Test 1 tree ar_a_X_a different similar 1 1 M 20-29 yes No No
subject_19 1 Test 1 tree ar_a_X_a different similar 1 1 M 20-29 yes No No
subject_19 1 Test 1 tree ar_a_X_a different similar 1 1 M 20-29 yes No No
subject_19 1 Test 2 tree ar_a_X_a different similar 1 1 M 20-29 yes No No
subject_19 1 Test 2 tree ar_a_X_a different similar 1 1 M 20-29 yes No No
subject_19 1 Test 2 tree ar_a_X_a different similar 1 1 M 20-29 yes No No
subject_19 1 Test 2 tree ar_a_X_a different similar 1 1 M 20-29 yes No No
subject_19 2 Test 1 flower asa catch catch 1 1 M 20-29 yes No No
subject_19 2 Test 1 flower asa catch catch 0 0 M 20-29 yes No No
subject_19 2 Test 1 flower asa catch catch 0 0 M 20-29 yes No No
subject_19 2 Test 1 flower asa catch catch 1 1 M 20-29 yes No No
subject_19 2 Test 2 flower asa catch catch 1 1 M 20-29 yes No No
subject_19 2 Test 2 flower asa catch catch 0 0 M 20-29 yes No No
subject_19 2 Test 2 flower asa catch catch 1 1 M 20-29 yes No No
subject_19 2 Test 2 flower asa catch catch 0 0 M 20-29 yes No No
subject_19 3 Test 1 bird aka different different 0 0 M 20-29 yes No No
subject_19 3 Test 1 bird aka different different 0 0 M 20-29 yes No No
subject_19 3 Test 1 bird aka different different 1 1 M 20-29 yes No No
subject_19 3 Test 1 bird aka different different 1 1 M 20-29 yes No No
subject_19 3 Test 2 bird aka different different 1 1 M 20-29 yes No No
subject_19 3 Test 2 bird aka different different 1 1 M 20-29 yes No No
subject_19 3 Test 2 bird aka different different 0 0 M 20-29 yes No No
subject_19 3 Test 2 bird aka different different 0 0 M 20-29 yes No No
subject_19 4 Test 1 bug in_a_d_aa similar similar 1 1 M 20-29 yes No No
subject_19 4 Test 1 bug in_a_d_aa similar similar 1 1 M 20-29 yes No No
subject_19 4 Test 1 bug in_a_d_aa similar similar 0 0 M 20-29 yes No No
subject_19 4 Test 1 bug in_a_d_aa similar similar 1 0 M 20-29 yes No No
subject_19 4 Test 2 bug in_a_d_aa similar similar 0 0 M 20-29 yes No No
subject_19 4 Test 2 bug in_a_d_aa similar similar 1 1 M 20-29 yes No No
subject_19 4 Test 2 bug in_a_d_aa similar similar 1 0 M 20-29 yes No No
subject_19 4 Test 2 bug in_a_d_aa similar similar 0 1 M 20-29 yes No No
subject_20 joint Test_pre NA   NA NA 1 NA  30-39 yes No No
subject_20 joint Test_pre NA   NA NA 0 NA  30-39 yes No No
subject_20 0 Test 1 tree in_a_d_aa similar similar 0 1  30-39 yes No No
subject_20 0 Test 1 tree in_a_d_aa similar similar 1 0  30-39 yes No No
subject_20 0 Test 1 tree in_a_d_aa similar similar 0 1  30-39 yes No No
subject_20 0 Test 1 tree in_a_d_aa similar similar 0 0  30-39 yes No No
subject_20 0 Test 2 tree in_a_d_aa similar similar 0 1  30-39 yes No No
subject_20 0 Test 2 tree in_a_d_aa similar similar 0 0  30-39 yes No No
subject_20 0 Test 2 tree in_a_d_aa similar similar 1 0  30-39 yes No No
subject_20 0 Test 2 tree in_a_d_aa similar similar 1 1  30-39 yes No No
subject_20 1 Test 1 bird aba different different 1 1  30-39 yes No No
subject_20 1 Test 1 bird aba different different 1 1  30-39 yes No No
subject_20 1 Test 1 bird aba different different 0 0  30-39 yes No No
subject_20 1 Test 1 bird aba different different 0 0  30-39 yes No No
subject_20 1 Test 2 bird aba different different 1 1  30-39 yes No No
subject_20 1 Test 2 bird aba different different 1 1  30-39 yes No No
subject_20 1 Test 2 bird aba different different 1 1  30-39 yes No No
subject_20 1 Test 2 bird aba different different 1 1  30-39 yes No No
subject_20 2 Test 1 flower asa catch catch 1 1  30-39 yes No No
subject_20 2 Test 1 flower asa catch catch 0 0  30-39 yes No No
subject_20 2 Test 1 flower asa catch catch 0 0  30-39 yes No No
subject_20 2 Test 1 flower asa catch catch 1 1  30-39 yes No No
subject_20 2 Test 2 flower asa catch catch 0 0  30-39 yes No No
subject_20 2 Test 2 flower asa catch catch 1 1  30-39 yes No No
subject_20 2 Test 2 flower asa catch catch 1 1  30-39 yes No No
subject_20 2 Test 2 flower asa catch catch 0 0  30-39 yes No No
subject_20 3 Test 1 fish ar_a_X_a different similar 1 1  30-39 yes No No
subject_20 3 Test 1 fish ar_a_X_a different similar 1 1  30-39 yes No No
subject_20 3 Test 1 fish ar_a_X_a different similar 1 1  30-39 yes No No
subject_20 3 Test 1 fish ar_a_X_a different similar 1 1  30-39 yes No No
subject_20 3 Test 2 fish ar_a_X_a different similar 1 1  30-39 yes No No
subject_20 3 Test 2 fish ar_a_X_a different similar 1 1  30-39 yes No No
subject_20 3 Test 2 fish ar_a_X_a different similar 0 0  30-39 yes No No
subject_20 3 Test 2 fish ar_a_X_a different similar 0 0  30-39 yes No No
subject_20 4 Test 1 bug aka similar different 1 0  30-39 yes No No
subject_20 4 Test 1 bug aka similar different 0 1  30-39 yes No No
subject_20 4 Test 1 bug aka similar different 0 1  30-39 yes No No
subject_20 4 Test 1 bug aka similar different 1 0  30-39 yes No No
subject_20 4 Test 2 bug aka similar different 1 1  30-39 yes No No
subject_20 4 Test 2 bug aka similar different 0 0  30-39 yes No No
subject_20 4 Test 2 bug aka similar different 1 1  30-39 yes No No
subject_20 4 Test 2 bug aka similar different 0 0  30-39 yes No No
subject_21 joint Test_pre NA   NA NA 0 NA M 30-39 yes No No
subject_21 joint Test_pre NA   NA NA 1 NA M 30-39 yes No No
subject_21 0 Test 1 bug in_a_d_aa different similar 0 0 M 30-39 yes No No
subject_21 0 Test 1 bug in_a_d_aa different similar 0 0 M 30-39 yes No No
subject_21 0 Test 1 bug in_a_d_aa different similar 1 0 M 30-39 yes No No
subject_21 0 Test 1 bug in_a_d_aa different similar 0 0 M 30-39 yes No No
subject_21 0 Test 2 bug in_a_d_aa different similar 1 0 M 30-39 yes No No
subject_21 0 Test 2 bug in_a_d_aa different similar 0 0 M 30-39 yes No No
subject_21 0 Test 2 bug in_a_d_aa different similar 0 0 M 30-39 yes No No
subject_21 0 Test 2 bug in_a_d_aa different similar 1 0 M 30-39 yes No No
subject_21 1 Test 1 tree aba similar different 0 0 M 30-39 yes No No
subject_21 1 Test 1 tree aba similar different 1 1 M 30-39 yes No No
subject_21 1 Test 1 tree aba similar different 0 0 M 30-39 yes No No
subject_21 1 Test 1 tree aba similar different 0 1 M 30-39 yes No No
subject_21 1 Test 2 tree aba similar different 0 0 M 30-39 yes No No
subject_21 1 Test 2 tree aba similar different 1 0 M 30-39 yes No No
subject_21 1 Test 2 tree aba similar different 1 0 M 30-39 yes No No
subject_21 1 Test 2 tree aba similar different 0 0 M 30-39 yes No No
subject_21 2 Test 1 flower asa catch catch 1 1 M 30-39 yes No No
subject_21 2 Test 1 flower asa catch catch 1 1 M 30-39 yes No No
subject_21 2 Test 1 flower asa catch catch 0 0 M 30-39 yes No No
subject_21 2 Test 1 flower asa catch catch 0 0 M 30-39 yes No No
subject_21 2 Test 2 flower asa catch catch 0 0 M 30-39 yes No No
subject_21 2 Test 2 flower asa catch catch 0 0 M 30-39 yes No No
subject_21 2 Test 2 flower asa catch catch 1 1 M 30-39 yes No No
subject_21 2 Test 2 flower asa catch catch 1 1 M 30-39 yes No No
subject_21 3 Test 1 fish ar_a_X_a different different 1 1 M 30-39 yes No No
subject_21 3 Test 1 fish ar_a_X_a different different 1 1 M 30-39 yes No No
subject_21 3 Test 1 fish ar_a_X_a different different 0 0 M 30-39 yes No No
subject_21 3 Test 1 fish ar_a_X_a different different 0 0 M 30-39 yes No No
subject_21 3 Test 2 fish ar_a_X_a different different 1 1 M 30-39 yes No No
subject_21 3 Test 2 fish ar_a_X_a different different 1 1 M 30-39 yes No No
subject_21 3 Test 2 fish ar_a_X_a different different 0 0 M 30-39 yes No No
subject_21 3 Test 2 fish ar_a_X_a different different 0 0 M 30-39 yes No No
subject_21 4 Test 1 bird aka similar similar 0 1 M 30-39 yes No No
subject_21 4 Test 1 bird aka similar similar 0 1 M 30-39 yes No No
subject_21 4 Test 1 bird aka similar similar 0 0 M 30-39 yes No No
subject_21 4 Test 1 bird aka similar similar 0 0 M 30-39 yes No No
subject_21 4 Test 2 bird aka similar similar 0 1 M 30-39 yes No No
subject_21 4 Test 2 bird aka similar similar 0 1 M 30-39 yes No No
subject_21 4 Test 2 bird aka similar similar 0 1 M 30-39 yes No No
subject_21 4 Test 2 bird aka similar similar 0 1 M 30-39 yes No No
subject_22 joint Test_pre NA   NA NA 0 NA M 50-59 yes No No
subject_22 joint Test_pre NA   NA NA 1 NA M 50-59 yes No No
subject_22 0 Test 1 fish aba similar different 0 0 M 50-59 yes No No
subject_22 0 Test 1 fish aba similar different 0 0 M 50-59 yes No No
subject_22 0 Test 1 fish aba similar different 0 0 M 50-59 yes No No
subject_22 0 Test 1 fish aba similar different 0 0 M 50-59 yes No No
subject_22 0 Test 2 fish aba similar different 0 0 M 50-59 yes No No
subject_22 0 Test 2 fish aba similar different 0 0 M 50-59 yes No No
subject_22 0 Test 2 fish aba similar different 0 0 M 50-59 yes No No
subject_22 0 Test 2 fish aba similar different 0 0 M 50-59 yes No No
subject_22 1 Test 1 bird ar_a_X_a different similar 1 0 M 50-59 yes No No
subject_22 1 Test 1 bird ar_a_X_a different similar 0 0 M 50-59 yes No No
subject_22 1 Test 1 bird ar_a_X_a different similar 0 0 M 50-59 yes No No
subject_22 1 Test 1 bird ar_a_X_a different similar 0 0 M 50-59 yes No No
subject_22 1 Test 2 bird ar_a_X_a different similar 1 1 M 50-59 yes No No
subject_22 1 Test 2 bird ar_a_X_a different similar 1 1 M 50-59 yes No No
subject_22 1 Test 2 bird ar_a_X_a different similar 0 0 M 50-59 yes No No
subject_22 1 Test 2 bird ar_a_X_a different similar 0 0 M 50-59 yes No No
subject_22 2 Test 1 flower asa catch catch 1 1 M 50-59 yes No No
subject_22 2 Test 1 flower asa catch catch 0 0 M 50-59 yes No No
subject_22 2 Test 1 flower asa catch catch 0 0 M 50-59 yes No No
subject_22 2 Test 1 flower asa catch catch 1 1 M 50-59 yes No No
subject_22 2 Test 2 flower asa catch catch 0 0 M 50-59 yes No No
subject_22 2 Test 2 flower asa catch catch 1 1 M 50-59 yes No No
subject_22 2 Test 2 flower asa catch catch 1 1 M 50-59 yes No No
subject_22 2 Test 2 flower asa catch catch 0 0 M 50-59 yes No No
subject_22 3 Test 1 bug aka different different 0 0 M 50-59 yes No No
subject_22 3 Test 1 bug aka different different 1 1 M 50-59 yes No No
subject_22 3 Test 1 bug aka different different 1 1 M 50-59 yes No No
subject_22 3 Test 1 bug aka different different 1 0 M 50-59 yes No No
subject_22 3 Test 2 bug aka different different 1 0 M 50-59 yes No No
subject_22 3 Test 2 bug aka different different 0 1 M 50-59 yes No No
subject_22 3 Test 2 bug aka different different 0 0 M 50-59 yes No No
subject_22 3 Test 2 bug aka different different 1 1 M 50-59 yes No No
subject_22 4 Test 1 tree in_a_d_aa similar similar 0 1 M 50-59 yes No No
subject_22 4 Test 1 tree in_a_d_aa similar similar 1 0 M 50-59 yes No No
subject_22 4 Test 1 tree in_a_d_aa similar similar 1 0 M 50-59 yes No No
subject_22 4 Test 1 tree in_a_d_aa similar similar 0 1 M 50-59 yes No No
subject_22 4 Test 2 tree in_a_d_aa similar similar 0 0 M 50-59 yes No No
subject_22 4 Test 2 tree in_a_d_aa similar similar 1 0 M 50-59 yes No No
subject_22 4 Test 2 tree in_a_d_aa similar similar 0 1 M 50-59 yes No No
subject_22 4 Test 2 tree in_a_d_aa similar similar 0 1 M 50-59 yes No No
subject_23 joint Test_pre NA   NA NA 0 NA M 40-49 yes No No
subject_23 joint Test_pre NA   NA NA 1 NA M 40-49 yes No No
subject_23 0 Test 1 bird ar_a_X_a different similar 1 1 M 40-49 yes No No
subject_23 0 Test 1 bird ar_a_X_a different similar 0 0 M 40-49 yes No No
subject_23 0 Test 1 bird ar_a_X_a different similar 0 1 M 40-49 yes No No
subject_23 0 Test 1 bird ar_a_X_a different similar 0 0 M 40-49 yes No No
subject_23 0 Test 2 bird ar_a_X_a different similar 0 0 M 40-49 yes No No
subject_23 0 Test 2 bird ar_a_X_a different similar 1 1 M 40-49 yes No No
subject_23 0 Test 2 bird ar_a_X_a different similar 0 0 M 40-49 yes No No
subject_23 0 Test 2 bird ar_a_X_a different similar 1 1 M 40-49 yes No No
subject_23 1 Test 1 tree aba similar different 0 0 M 40-49 yes No No
subject_23 1 Test 1 tree aba similar different 0 0 M 40-49 yes No No
subject_23 1 Test 1 tree aba similar different 0 0 M 40-49 yes No No
subject_23 1 Test 1 tree aba similar different 0 0 M 40-49 yes No No
subject_23 1 Test 2 tree aba similar different 0 1 M 40-49 yes No No
subject_23 1 Test 2 tree aba similar different 1 1 M 40-49 yes No No
subject_23 1 Test 2 tree aba similar different 1 0 M 40-49 yes No No
subject_23 1 Test 2 tree aba similar different 0 0 M 40-49 yes No No
subject_23 2 Test 1 flower asa catch catch 1 1 M 40-49 yes No No
subject_23 2 Test 1 flower asa catch catch 1 1 M 40-49 yes No No
subject_23 2 Test 1 flower asa catch catch 1 1 M 40-49 yes No No
subject_23 2 Test 1 flower asa catch catch 1 1 M 40-49 yes No No
subject_23 2 Test 2 flower asa catch catch 1 1 M 40-49 yes No No
subject_23 2 Test 2 flower asa catch catch 0 0 M 40-49 yes No No
subject_23 2 Test 2 flower asa catch catch 0 0 M 40-49 yes No No
subject_23 2 Test 2 flower asa catch catch 1 1 M 40-49 yes No No
subject_23 3 Test 1 bug in_a_d_aa similar similar 0 1 M 40-49 yes No No
subject_23 3 Test 1 bug in_a_d_aa similar similar 1 0 M 40-49 yes No No
subject_23 3 Test 1 bug in_a_d_aa similar similar 1 1 M 40-49 yes No No
subject_23 3 Test 1 bug in_a_d_aa similar similar 1 0 M 40-49 yes No No
subject_23 3 Test 2 bug in_a_d_aa similar similar 0 0 M 40-49 yes No No
subject_23 3 Test 2 bug in_a_d_aa similar similar 0 0 M 40-49 yes No No
subject_23 3 Test 2 bug in_a_d_aa similar similar 0 0 M 40-49 yes No No
subject_23 3 Test 2 bug in_a_d_aa similar similar 0 0 M 40-49 yes No No
subject_23 4 Test 1 fish aka different different 1 1 M 40-49 yes No No
subject_23 4 Test 1 fish aka different different 1 1 M 40-49 yes No No
subject_23 4 Test 1 fish aka different different 1 1 M 40-49 yes No No
subject_23 4 Test 1 fish aka different different 1 1 M 40-49 yes No No
subject_23 4 Test 2 fish aka different different 1 1 M 40-49 yes No No
subject_23 4 Test 2 fish aka different different 1 1 M 40-49 yes No No
subject_23 4 Test 2 fish aka different different 1 1 M 40-49 yes No No
subject_23 4 Test 2 fish aka different different 1 1 M 40-49 yes No No
subject_24 joint Test_pre NA   NA NA 0 NA F 30-39 yes No No
subject_24 joint Test_pre NA   NA NA 1 NA F 30-39 yes No No
subject_24 0 Test 1 fish in_a_d_aa similar similar 1 1 F 30-39 yes No No
subject_24 0 Test 1 fish in_a_d_aa similar similar 0 0 F 30-39 yes No No
subject_24 0 Test 1 fish in_a_d_aa similar similar 1 1 F 30-39 yes No No
subject_24 0 Test 1 fish in_a_d_aa similar similar 0 0 F 30-39 yes No No
subject_24 0 Test 2 fish in_a_d_aa similar similar 0 0 F 30-39 yes No No
subject_24 0 Test 2 fish in_a_d_aa similar similar 1 1 F 30-39 yes No No
subject_24 0 Test 2 fish in_a_d_aa similar similar 0 0 F 30-39 yes No No
subject_24 0 Test 2 fish in_a_d_aa similar similar 1 1 F 30-39 yes No No
subject_24 1 Test 1 bug aka different different 1 1 F 30-39 yes No No
subject_24 1 Test 1 bug aka different different 1 1 F 30-39 yes No No
subject_24 1 Test 1 bug aka different different 1 1 F 30-39 yes No No
subject_24 1 Test 1 bug aka different different 1 1 F 30-39 yes No No
subject_24 1 Test 2 bug aka different different 0 0 F 30-39 yes No No
subject_24 1 Test 2 bug aka different different 1 1 F 30-39 yes No No
subject_24 1 Test 2 bug aka different different 0 0 F 30-39 yes No No
subject_24 1 Test 2 bug aka different different 1 1 F 30-39 yes No No
subject_24 2 Test 1 flower asa catch catch 0 0 F 30-39 yes No No
subject_24 2 Test 1 flower asa catch catch 1 1 F 30-39 yes No No
subject_24 2 Test 1 flower asa catch catch 1 1 F 30-39 yes No No
subject_24 2 Test 1 flower asa catch catch 0 0 F 30-39 yes No No
subject_24 2 Test 2 flower asa catch catch 1 1 F 30-39 yes No No
subject_24 2 Test 2 flower asa catch catch 0 0 F 30-39 yes No No
subject_24 2 Test 2 flower asa catch catch 1 1 F 30-39 yes No No
subject_24 2 Test 2 flower asa catch catch 0 0 F 30-39 yes No No
subject_24 3 Test 1 tree ar_a_X_a different similar 0 0 F 30-39 yes No No
subject_24 3 Test 1 tree ar_a_X_a different similar 0 0 F 30-39 yes No No
subject_24 3 Test 1 tree ar_a_X_a different similar 0 0 F 30-39 yes No No
subject_24 3 Test 1 tree ar_a_X_a different similar 0 0 F 30-39 yes No No
subject_24 3 Test 2 tree ar_a_X_a different similar 0 0 F 30-39 yes No No
subject_24 3 Test 2 tree ar_a_X_a different similar 0 0 F 30-39 yes No No
subject_24 3 Test 2 tree ar_a_X_a different similar 1 1 F 30-39 yes No No
subject_24 3 Test 2 tree ar_a_X_a different similar 1 1 F 30-39 yes No No
subject_24 4 Test 1 bird aba similar different 0 0 F 30-39 yes No No
subject_24 4 Test 1 bird aba similar different 1 1 F 30-39 yes No No
subject_24 4 Test 1 bird aba similar different 0 0 F 30-39 yes No No
subject_24 4 Test 1 bird aba similar different 1 1 F 30-39 yes No No
subject_24 4 Test 2 bird aba similar different 0 1 F 30-39 yes No No
subject_24 4 Test 2 bird aba similar different 1 1 F 30-39 yes No No
subject_24 4 Test 2 bird aba similar different 0 0 F 30-39 yes No No
subject_24 4 Test 2 bird aba similar different 1 0 F 30-39 yes No No
subject_25 joint Test_pre NA   NA NA 1 NA F 30-39 yes No No
subject_25 joint Test_pre NA   NA NA 0 NA F 30-39 yes No No
subject_25 0 Test 1 tree in_a_d_aa similar similar 1 1 F 30-39 yes No No
subject_25 0 Test 1 tree in_a_d_aa similar similar 1 0 F 30-39 yes No No
subject_25 0 Test 1 tree in_a_d_aa similar similar 1 0 F 30-39 yes No No
subject_25 0 Test 1 tree in_a_d_aa similar similar 0 1 F 30-39 yes No No
subject_25 0 Test 2 tree in_a_d_aa similar similar 1 0 F 30-39 yes No No
subject_25 0 Test 2 tree in_a_d_aa similar similar 0 0 F 30-39 yes No No
subject_25 0 Test 2 tree in_a_d_aa similar similar 1 1 F 30-39 yes No No
subject_25 0 Test 2 tree in_a_d_aa similar similar 1 1 F 30-39 yes No No
subject_25 1 Test 1 bird aba different different 0 0 F 30-39 yes No No
subject_25 1 Test 1 bird aba different different 1 0 F 30-39 yes No No
subject_25 1 Test 1 bird aba different different 1 0 F 30-39 yes No No
subject_25 1 Test 1 bird aba different different 0 0 F 30-39 yes No No
subject_25 1 Test 2 bird aba different different 0 1 F 30-39 yes No No
subject_25 1 Test 2 bird aba different different 1 0 F 30-39 yes No No
subject_25 1 Test 2 bird aba different different 1 1 F 30-39 yes No No
subject_25 1 Test 2 bird aba different different 0 0 F 30-39 yes No No
subject_25 2 Test 1 flower asa catch catch 0 0 F 30-39 yes No No
subject_25 2 Test 1 flower asa catch catch 1 1 F 30-39 yes No No
subject_25 2 Test 1 flower asa catch catch 1 1 F 30-39 yes No No
subject_25 2 Test 1 flower asa catch catch 0 0 F 30-39 yes No No
subject_25 2 Test 2 flower asa catch catch 1 1 F 30-39 yes No No
subject_25 2 Test 2 flower asa catch catch 1 1 F 30-39 yes No No
subject_25 2 Test 2 flower asa catch catch 1 1 F 30-39 yes No No
subject_25 2 Test 2 flower asa catch catch 1 1 F 30-39 yes No No
subject_25 3 Test 1 fish ar_a_X_a similar different 1 1 F 30-39 yes No No
subject_25 3 Test 1 fish ar_a_X_a similar different 0 1 F 30-39 yes No No
subject_25 3 Test 1 fish ar_a_X_a similar different 1 1 F 30-39 yes No No
subject_25 3 Test 1 fish ar_a_X_a similar different 1 1 F 30-39 yes No No
subject_25 3 Test 2 fish ar_a_X_a similar different 1 1 F 30-39 yes No No
subject_25 3 Test 2 fish ar_a_X_a similar different 0 1 F 30-39 yes No No
subject_25 3 Test 2 fish ar_a_X_a similar different 1 1 F 30-39 yes No No
subject_25 3 Test 2 fish ar_a_X_a similar different 1 1 F 30-39 yes No No
subject_25 4 Test 1 bug aka different similar 0 1 F 30-39 yes No No
subject_25 4 Test 1 bug aka different similar 0 1 F 30-39 yes No No
subject_25 4 Test 1 bug aka different similar 1 1 F 30-39 yes No No
subject_25 4 Test 1 bug aka different similar 1 1 F 30-39 yes No No
subject_25 4 Test 2 bug aka different similar 1 1 F 30-39 yes No No
subject_25 4 Test 2 bug aka different similar 1 1 F 30-39 yes No No
subject_25 4 Test 2 bug aka different similar 0 0 F 30-39 yes No No
subject_25 4 Test 2 bug aka different similar 0 0 F 30-39 yes No No
subject_26 joint Test_pre NA   NA NA 0 NA F 40-49 yes No No
subject_26 joint Test_pre NA   NA NA 1 NA F 40-49 yes No No
subject_26 0 Test 1 bird ar_a_X_a different similar 1 1 F 40-49 yes No No
subject_26 0 Test 1 bird ar_a_X_a different similar 1 1 F 40-49 yes No No
subject_26 0 Test 1 bird ar_a_X_a different similar 1 1 F 40-49 yes No No
subject_26 0 Test 1 bird ar_a_X_a different similar 1 1 F 40-49 yes No No
subject_26 0 Test 2 bird ar_a_X_a different similar 1 1 F 40-49 yes No No
subject_26 0 Test 2 bird ar_a_X_a different similar 1 1 F 40-49 yes No No
subject_26 0 Test 2 bird ar_a_X_a different similar 1 1 F 40-49 yes No No
subject_26 0 Test 2 bird ar_a_X_a different similar 1 1 F 40-49 yes No No
subject_26 1 Test 1 fish aka similar different 0 0 F 40-49 yes No No
subject_26 1 Test 1 fish aka similar different 0 0 F 40-49 yes No No
subject_26 1 Test 1 fish aka similar different 0 0 F 40-49 yes No No
subject_26 1 Test 1 fish aka similar different 0 0 F 40-49 yes No No
subject_26 1 Test 2 fish aka similar different 1 1 F 40-49 yes No No
subject_26 1 Test 2 fish aka similar different 1 1 F 40-49 yes No No
subject_26 1 Test 2 fish aka similar different 0 0 F 40-49 yes No No
subject_26 1 Test 2 fish aka similar different 0 0 F 40-49 yes No No
subject_26 2 Test 1 flower asa catch catch 1 1 F 40-49 yes No No
subject_26 2 Test 1 flower asa catch catch 0 0 F 40-49 yes No No
subject_26 2 Test 1 flower asa catch catch 0 0 F 40-49 yes No No
subject_26 2 Test 1 flower asa catch catch 1 1 F 40-49 yes No No
subject_26 2 Test 2 flower asa catch catch 1 1 F 40-49 yes No No
subject_26 2 Test 2 flower asa catch catch 1 1 F 40-49 yes No No
subject_26 2 Test 2 flower asa catch catch 0 0 F 40-49 yes No No
subject_26 2 Test 2 flower asa catch catch 0 0 F 40-49 yes No No
subject_26 3 Test 1 bug in_a_d_aa similar similar 1 0 F 40-49 yes No No
subject_26 3 Test 1 bug in_a_d_aa similar similar 1 0 F 40-49 yes No No
subject_26 3 Test 1 bug in_a_d_aa similar similar 1 0 F 40-49 yes No No
subject_26 3 Test 1 bug in_a_d_aa similar similar 1 0 F 40-49 yes No No
subject_26 3 Test 2 bug in_a_d_aa similar similar 0 0 F 40-49 yes No No
subject_26 3 Test 2 bug in_a_d_aa similar similar 0 0 F 40-49 yes No No
subject_26 3 Test 2 bug in_a_d_aa similar similar 0 0 F 40-49 yes No No
subject_26 3 Test 2 bug in_a_d_aa similar similar 0 0 F 40-49 yes No No
subject_26 4 Test 1 tree aba different different 1 0 F 40-49 yes No No
subject_26 4 Test 1 tree aba different different 1 1 F 40-49 yes No No
subject_26 4 Test 1 tree aba different different 0 0 F 40-49 yes No No
subject_26 4 Test 1 tree aba different different 0 1 F 40-49 yes No No
subject_26 4 Test 2 tree aba different different 1 1 F 40-49 yes No No
subject_26 4 Test 2 tree aba different different 1 1 F 40-49 yes No No
subject_26 4 Test 2 tree aba different different 0 0 F 40-49 yes No No
subject_26 4 Test 2 tree aba different different 0 0 F 40-49 yes No No
subject_27 joint Test_pre NA   NA NA 0 NA F 20-29 yes No No
subject_27 joint Test_pre NA   NA NA 0 NA F 20-29 yes No No
subject_27 0 Test 1 tree aba similar different 0 0 F 20-29 yes No No
subject_27 0 Test 1 tree aba similar different 1 1 F 20-29 yes No No
subject_27 0 Test 1 tree aba similar different 1 0 F 20-29 yes No No
subject_27 0 Test 1 tree aba similar different 0 1 F 20-29 yes No No
subject_27 0 Test 2 tree aba similar different 0 0 F 20-29 yes No No
subject_27 0 Test 2 tree aba similar different 1 0 F 20-29 yes No No
subject_27 0 Test 2 tree aba similar different 1 0 F 20-29 yes No No
subject_27 0 Test 2 tree aba similar different 0 0 F 20-29 yes No No
subject_27 1 Test 1 bird ar_a_X_a different similar 0 0 F 20-29 yes No No
subject_27 1 Test 1 bird ar_a_X_a different similar 0 0 F 20-29 yes No No
subject_27 1 Test 1 bird ar_a_X_a different similar 1 1 F 20-29 yes No No
subject_27 1 Test 1 bird ar_a_X_a different similar 1 1 F 20-29 yes No No
subject_27 1 Test 2 bird ar_a_X_a different similar 1 0 F 20-29 yes No No
subject_27 1 Test 2 bird ar_a_X_a different similar 0 0 F 20-29 yes No No
subject_27 1 Test 2 bird ar_a_X_a different similar 0 0 F 20-29 yes No No
subject_27 1 Test 2 bird ar_a_X_a different similar 1 0 F 20-29 yes No No
subject_27 2 Test 1 flower asa catch catch 0 0 F 20-29 yes No No
subject_27 2 Test 1 flower asa catch catch 0 1 F 20-29 yes No No
subject_27 2 Test 1 flower asa catch catch 1 0 F 20-29 yes No No
subject_27 2 Test 1 flower asa catch catch 1 1 F 20-29 yes No No
subject_27 2 Test 2 flower asa catch catch 0 0 F 20-29 yes No No
subject_27 2 Test 2 flower asa catch catch 0 1 F 20-29 yes No No
subject_27 2 Test 2 flower asa catch catch 1 0 F 20-29 yes No No
subject_27 2 Test 2 flower asa catch catch 1 1 F 20-29 yes No No
