ID condition type block concept sound concept_dist sound_dist answer correct gender age native other problem
subject_53 2 Test 2 flower asa catch catch 0 0 F 30-39 yes No No
subject_53 2 Test 2 flower asa catch catch 0 0 F 30-39 yes No No
subject_53 3 Test 1 bird aba similar similar 1 1 F 30-39 yes No No
subject_53 3 Test 1 bird aba similar similar 0 1 F 30-39 yes No No
subject_53 3 Test 1 bird aba similar similar 0 1 F 30-39 yes No No
subject_53 3 Test 1 bird aba similar similar 1 1 F 30-39 yes No No
subject_53 3 Test 2 bird aba similar similar 0 0 F 30-39 yes No No
subject_53 3 Test 2 bird aba similar similar 1 0 F 30-39 yes No No
subject_53 3 Test 2 bird aba similar similar 1 1 F 30-39 yes No No
subject_53 3 Test 2 bird aba similar similar 1 1 F 30-39 yes No No
subject_53 4 Test 1 fish in_a_d_aa different different 1 1 F 30-39 yes No No
subject_53 4 Test 1 fish in_a_d_aa different different 1 1 F 30-39 yes No No
subject_53 4 Test 1 fish in_a_d_aa different different 1 1 F 30-39 yes No No
subject_53 4 Test 1 fish in_a_d_aa different different 1 1 F 30-39 yes No No
subject_53 4 Test 2 fish in_a_d_aa different different 0 0 F 30-39 yes No No
subject_53 4 Test 2 fish in_a_d_aa different different 0 0 F 30-39 yes No No
subject_53 4 Test 2 fish in_a_d_aa different different 0 0 F 30-39 yes No No
subject_53 4 Test 2 fish in_a_d_aa different different 0 0 F 30-39 yes No No
subject_54 joint Test_pre NA   NA NA 1 NA F 40-49 yes No No
subject_54 joint Test_pre NA   NA NA 1 NA F 40-49 yes No No
subject_54 0 Test 1 tree aka different different 1 0 F 40-49 yes No No
subject_54 0 Test 1 tree aka different different 0 1 F 40-49 yes No No
subject_54 0 Test 1 tree aka different different 0 0 F 40-49 yes No No
subject_54 0 Test 1 tree aka different different 1 1 F 40-49 yes No No
subject_54 0 Test 2 tree aka different different 0 0 F 40-49 yes No No
subject_54 0 Test 2 tree aka different different 1 1 F 40-49 yes No No
subject_54 0 Test 2 tree aka different different 0 1 F 40-49 yes No No
subject_54 0 Test 2 tree aka different different 1 0 F 40-49 yes No No
subject_54 1 Test 1 bird ar_a_X_a similar similar 0 1 F 40-49 yes No No
subject_54 1 Test 1 bird ar_a_X_a similar similar 1 0 F 40-49 yes No No
subject_54 1 Test 1 bird ar_a_X_a similar similar 0 0 F 40-49 yes No No
subject_54 1 Test 1 bird ar_a_X_a similar similar 1 1 F 40-49 yes No No
subject_54 1 Test 2 bird ar_a_X_a similar similar 0 1 F 40-49 yes No No
subject_54 1 Test 2 bird ar_a_X_a similar similar 1 1 F 40-49 yes No No
subject_54 1 Test 2 bird ar_a_X_a similar similar 1 0 F 40-49 yes No No
subject_54 1 Test 2 bird ar_a_X_a similar similar 0 0 F 40-49 yes No No
subject_54 2 Test 1 flower asa catch catch 1 0 F 40-49 yes No No
subject_54 2 Test 1 flower asa catch catch 1 0 F 40-49 yes No No
subject_54 2 Test 1 flower asa catch catch 1 1 F 40-49 yes No No
subject_54 2 Test 1 flower asa catch catch 0 1 F 40-49 yes No No
subject_54 2 Test 2 flower asa catch catch 1 1 F 40-49 yes No No
subject_54 2 Test 2 flower asa catch catch 0 1 F 40-49 yes No No
subject_54 2 Test 2 flower asa catch catch 0 0 F 40-49 yes No No
subject_54 2 Test 2 flower asa catch catch 1 0 F 40-49 yes No No
subject_54 3 Test 1 bug aba similar different 1 0 F 40-49 yes No No
subject_54 3 Test 1 bug aba similar different 1 1 F 40-49 yes No No
subject_54 3 Test 1 bug aba similar different 0 1 F 40-49 yes No No
subject_54 3 Test 1 bug aba similar different 0 0 F 40-49 yes No No
subject_54 3 Test 2 bug aba similar different 0 0 F 40-49 yes No No
subject_54 3 Test 2 bug aba similar different 0 1 F 40-49 yes No No
subject_54 3 Test 2 bug aba similar different 1 1 F 40-49 yes No No
subject_54 3 Test 2 bug aba similar different 1 0 F 40-49 yes No No
subject_54 4 Test 1 fish in_a_d_aa different similar 0 0 F 40-49 yes No No
subject_54 4 Test 1 fish in_a_d_aa different similar 0 0 F 40-49 yes No No
subject_54 4 Test 1 fish in_a_d_aa different similar 0 1 F 40-49 yes No No
subject_54 4 Test 1 fish in_a_d_aa different similar 0 1 F 40-49 yes No No
subject_54 4 Test 2 fish in_a_d_aa different similar 0 1 F 40-49 yes No No
subject_54 4 Test 2 fish in_a_d_aa different similar 0 1 F 40-49 yes No No
subject_54 4 Test 2 fish in_a_d_aa different similar 0 0 F 40-49 yes No No
subject_54 4 Test 2 fish in_a_d_aa different similar 0 0 F 40-49 yes No No
subject_55 joint Test_pre NA   NA NA 0 NA M 30-39 yes No No
subject_55 joint Test_pre NA   NA NA 1 NA M 30-39 yes No No
subject_55 0 Test 1 bird aka similar different 0 0 M 30-39 yes No No
subject_55 0 Test 1 bird aka similar different 1 0 M 30-39 yes No No
subject_55 0 Test 1 bird aka similar different 1 1 M 30-39 yes No No
subject_55 0 Test 1 bird aka similar different 0 1 M 30-39 yes No No
subject_55 0 Test 2 bird aka similar different 1 1 M 30-39 yes No No
subject_55 0 Test 2 bird aka similar different 0 1 M 30-39 yes No No
subject_55 0 Test 2 bird aka similar different 0 1 M 30-39 yes No No
subject_55 0 Test 2 bird aka similar different 1 1 M 30-39 yes No No
subject_55 1 Test 1 bug in_a_d_aa different similar 1 0 M 30-39 yes No No
subject_55 1 Test 1 bug in_a_d_aa different similar 0 0 M 30-39 yes No No
subject_55 1 Test 1 bug in_a_d_aa different similar 0 0 M 30-39 yes No No
subject_55 1 Test 1 bug in_a_d_aa different similar 1 0 M 30-39 yes No No
subject_55 1 Test 2 bug in_a_d_aa different similar 0 0 M 30-39 yes No No
subject_55 1 Test 2 bug in_a_d_aa different similar 1 1 M 30-39 yes No No
subject_55 1 Test 2 bug in_a_d_aa different similar 0 1 M 30-39 yes No No
subject_55 1 Test 2 bug in_a_d_aa different similar 1 0 M 30-39 yes No No
subject_55 2 Test 1 flower asa catch catch 0 0 M 30-39 yes No No
subject_55 2 Test 1 flower asa catch catch 1 1 M 30-39 yes No No
subject_55 2 Test 1 flower asa catch catch 1 1 M 30-39 yes No No
subject_55 2 Test 1 flower asa catch catch 0 0 M 30-39 yes No No
subject_55 2 Test 2 flower asa catch catch 1 1 M 30-39 yes No No
subject_55 2 Test 2 flower asa catch catch 1 1 M 30-39 yes No No
subject_55 2 Test 2 flower asa catch catch 0 0 M 30-39 yes No No
subject_55 2 Test 2 flower asa catch catch 0 0 M 30-39 yes No No
subject_55 3 Test 1 fish aba different different 1 1 M 30-39 yes No No
subject_55 3 Test 1 fish aba different different 0 0 M 30-39 yes No No
subject_55 3 Test 1 fish aba different different 1 1 M 30-39 yes No No
subject_55 3 Test 1 fish aba different different 0 0 M 30-39 yes No No
subject_55 3 Test 2 fish aba different different 1 1 M 30-39 yes No No
subject_55 3 Test 2 fish aba different different 1 1 M 30-39 yes No No
subject_55 3 Test 2 fish aba different different 1 1 M 30-39 yes No No
subject_55 3 Test 2 fish aba different different 1 1 M 30-39 yes No No
subject_55 4 Test 1 tree ar_a_X_a similar similar 0 0 M 30-39 yes No No
subject_55 4 Test 1 tree ar_a_X_a similar similar 0 1 M 30-39 yes No No
subject_55 4 Test 1 tree ar_a_X_a similar similar 1 1 M 30-39 yes No No
subject_55 4 Test 1 tree ar_a_X_a similar similar 1 0 M 30-39 yes No No
subject_55 4 Test 2 tree ar_a_X_a similar similar 0 0 M 30-39 yes No No
subject_55 4 Test 2 tree ar_a_X_a similar similar 1 1 M 30-39 yes No No
subject_55 4 Test 2 tree ar_a_X_a similar similar 0 0 M 30-39 yes No No
subject_55 4 Test 2 tree ar_a_X_a similar similar 1 1 M 30-39 yes No No
subject_56 joint Test_pre NA   NA NA 0 NA M 30-39 yes No No
subject_56 joint Test_pre NA   NA NA 1 NA M 30-39 yes No No
subject_56 0 Test 1 bug aba similar different 0 1 M 30-39 yes No No
subject_56 0 Test 1 bug aba similar different 0 0 M 30-39 yes No No
subject_56 0 Test 1 bug aba similar different 0 0 M 30-39 yes No No
subject_56 0 Test 1 bug aba similar different 1 1 M 30-39 yes No No
subject_56 0 Test 2 bug aba similar different 0 0 M 30-39 yes No No
subject_56 0 Test 2 bug aba similar different 1 1 M 30-39 yes No No
subject_56 0 Test 2 bug aba similar different 1 1 M 30-39 yes No No
subject_56 0 Test 2 bug aba similar different 0 0 M 30-39 yes No No
subject_56 1 Test 1 fish in_a_d_aa different similar 0 0 M 30-39 yes No No
subject_56 1 Test 1 fish in_a_d_aa different similar 0 0 M 30-39 yes No No
subject_56 1 Test 1 fish in_a_d_aa different similar 0 0 M 30-39 yes No No
subject_56 1 Test 1 fish in_a_d_aa different similar 0 0 M 30-39 yes No No
subject_56 1 Test 2 fish in_a_d_aa different similar 0 0 M 30-39 yes No No
subject_56 1 Test 2 fish in_a_d_aa different similar 0 0 M 30-39 yes No No
subject_56 1 Test 2 fish in_a_d_aa different similar 0 0 M 30-39 yes No No
subject_56 1 Test 2 fish in_a_d_aa different similar 1 0 M 30-39 yes No No
subject_56 2 Test 1 flower asa catch catch 0 0 M 30-39 yes No No
subject_56 2 Test 1 flower asa catch catch 0 0 M 30-39 yes No No
subject_56 2 Test 1 flower asa catch catch 0 0 M 30-39 yes No No
subject_56 2 Test 1 flower asa catch catch 0 0 M 30-39 yes No No
subject_56 2 Test 2 flower asa catch catch 0 0 M 30-39 yes No No
subject_56 2 Test 2 flower asa catch catch 1 1 M 30-39 yes No No
subject_56 2 Test 2 flower asa catch catch 0 0 M 30-39 yes No No
subject_56 2 Test 2 flower asa catch catch 1 1 M 30-39 yes No No
subject_56 3 Test 1 bird aka different different 0 0 M 30-39 yes No No
subject_56 3 Test 1 bird aka different different 1 1 M 30-39 yes No No
subject_56 3 Test 1 bird aka different different 1 1 M 30-39 yes No No
subject_56 3 Test 1 bird aka different different 0 0 M 30-39 yes No No
subject_56 3 Test 2 bird aka different different 1 1 M 30-39 yes No No
subject_56 3 Test 2 bird aka different different 1 1 M 30-39 yes No No
subject_56 3 Test 2 bird aka different different 1 1 M 30-39 yes No No
subject_56 3 Test 2 bird aka different different 1 1 M 30-39 yes No No
subject_56 4 Test 1 tree ar_a_X_a similar similar 0 0 M 30-39 yes No No
subject_56 4 Test 1 tree ar_a_X_a similar similar 1 0 M 30-39 yes No No
subject_56 4 Test 1 tree ar_a_X_a similar similar 0 0 M 30-39 yes No No
subject_56 4 Test 1 tree ar_a_X_a similar similar 0 0 M 30-39 yes No No
subject_56 4 Test 2 tree ar_a_X_a similar similar 0 1 M 30-39 yes No No
subject_56 4 Test 2 tree ar_a_X_a similar similar 0 1 M 30-39 yes No No
subject_56 4 Test 2 tree ar_a_X_a similar similar 1 1 M 30-39 yes No No
subject_56 4 Test 2 tree ar_a_X_a similar similar 1 1 M 30-39 yes No No
subject_57 joint Test_pre NA   NA NA 0 NA M 20-29 yes No No
subject_57 joint Test_pre NA   NA NA 1 NA M 20-29 yes No No
subject_57 0 Test 1 bird ar_a_X_a different similar 1 1 M 20-29 yes No No
subject_57 0 Test 1 bird ar_a_X_a different similar 0 0 M 20-29 yes No No
subject_57 0 Test 1 bird ar_a_X_a different similar 0 0 M 20-29 yes No No
subject_57 0 Test 1 bird ar_a_X_a different similar 1 1 M 20-29 yes No No
subject_57 0 Test 2 bird ar_a_X_a different similar 1 1 M 20-29 yes No No
subject_57 0 Test 2 bird ar_a_X_a different similar 0 0 M 20-29 yes No No
subject_57 0 Test 2 bird ar_a_X_a different similar 0 0 M 20-29 yes No No
subject_57 0 Test 2 bird ar_a_X_a different similar 1 1 M 20-29 yes No No
subject_57 1 Test 1 bug aka similar different 1 1 M 20-29 yes No No
subject_57 1 Test 1 bug aka similar different 0 0 M 20-29 yes No No
subject_57 1 Test 1 bug aka similar different 0 1 M 20-29 yes No No
subject_57 1 Test 1 bug aka similar different 1 0 M 20-29 yes No No
subject_57 1 Test 2 bug aka similar different 0 0 M 20-29 yes No No
subject_57 1 Test 2 bug aka similar different 1 1 M 20-29 yes No No
subject_57 1 Test 2 bug aka similar different 1 1 M 20-29 yes No No
subject_57 1 Test 2 bug aka similar different 0 0 M 20-29 yes No No
subject_57 2 Test 1 flower asa catch catch 1 1 M 20-29 yes No No
subject_57 2 Test 1 flower asa catch catch 1 1 M 20-29 yes No No
subject_57 2 Test 1 flower asa catch catch 0 0 M 20-29 yes No No
subject_57 2 Test 1 flower asa catch catch 0 0 M 20-29 yes No No
subject_57 2 Test 2 flower asa catch catch 0 0 M 20-29 yes No No
subject_57 2 Test 2 flower asa catch catch 0 0 M 20-29 yes No No
subject_57 2 Test 2 flower asa catch catch 1 1 M 20-29 yes No No
subject_57 2 Test 2 flower asa catch catch 1 1 M 20-29 yes No No
subject_57 3 Test 1 fish in_a_d_aa different different 1 1 M 20-29 yes No No
subject_57 3 Test 1 fish in_a_d_aa different different 0 0 M 20-29 yes No No
subject_57 3 Test 1 fish in_a_d_aa different different 0 0 M 20-29 yes No No
subject_57 3 Test 1 fish in_a_d_aa different different 1 1 M 20-29 yes No No
subject_57 3 Test 2 fish in_a_d_aa different different 0 0 M 20-29 yes No No
subject_57 3 Test 2 fish in_a_d_aa different different 0 0 M 20-29 yes No No
subject_57 3 Test 2 fish in_a_d_aa different different 0 0 M 20-29 yes No No
subject_57 3 Test 2 fish in_a_d_aa different different 0 0 M 20-29 yes No No
subject_57 4 Test 1 tree aba similar similar 0 0 M 20-29 yes No No
subject_57 4 Test 1 tree aba similar similar 0 1 M 20-29 yes No No
subject_57 4 Test 1 tree aba similar similar 1 1 M 20-29 yes No No
subject_57 4 Test 1 tree aba similar similar 0 0 M 20-29 yes No No
subject_57 4 Test 2 tree aba similar similar 0 0 M 20-29 yes No No
subject_57 4 Test 2 tree aba similar similar 1 1 M 20-29 yes No No
subject_57 4 Test 2 tree aba similar similar 0 0 M 20-29 yes No No
subject_57 4 Test 2 tree aba similar similar 1 1 M 20-29 yes No No
subject_58 joint Test_pre NA   NA NA 0 NA F 40-49 yes No No
subject_58 joint Test_pre NA   NA NA 1 NA F 40-49 yes No No
subject_58 0 Test 1 bug aka similar different 0 1 F 40-49 yes No No
subject_58 0 Test 1 bug aka similar different 0 0 F 40-49 yes No No
subject_58 0 Test 1 bug aka similar different 1 1 F 40-49 yes No No
subject_58 0 Test 1 bug aka similar different 1 0 F 40-49 yes No No
subject_58 0 Test 2 bug aka similar different 1 1 F 40-49 yes No No
subject_58 0 Test 2 bug aka similar different 0 1 F 40-49 yes No No
subject_58 0 Test 2 bug aka similar different 1 0 F 40-49 yes No No
subject_58 0 Test 2 bug aka similar different 0 0 F 40-49 yes No No
subject_58 1 Test 1 bird in_a_d_aa different similar 0 0 F 40-49 yes No No
subject_58 1 Test 1 bird in_a_d_aa different similar 0 0 F 40-49 yes No No
subject_58 1 Test 1 bird in_a_d_aa different similar 1 0 F 40-49 yes No No
subject_58 1 Test 1 bird in_a_d_aa different similar 1 0 F 40-49 yes No No
subject_58 1 Test 2 bird in_a_d_aa different similar 0 1 F 40-49 yes No No
subject_58 1 Test 2 bird in_a_d_aa different similar 0 1 F 40-49 yes No No
subject_58 1 Test 2 bird in_a_d_aa different similar 1 1 F 40-49 yes No No
subject_58 1 Test 2 bird in_a_d_aa different similar 1 1 F 40-49 yes No No
subject_58 2 Test 1 flower asa catch catch 0 0 F 40-49 yes No No
subject_58 2 Test 1 flower asa catch catch 0 0 F 40-49 yes No No
subject_58 2 Test 1 flower asa catch catch 1 1 F 40-49 yes No No
subject_58 2 Test 1 flower asa catch catch 1 1 F 40-49 yes No No
subject_58 2 Test 2 flower asa catch catch 1 1 F 40-49 yes No No
subject_58 2 Test 2 flower asa catch catch 1 1 F 40-49 yes No No
subject_58 2 Test 2 flower asa catch catch 0 0 F 40-49 yes No No
subject_58 2 Test 2 flower asa catch catch 0 0 F 40-49 yes No No
subject_58 3 Test 1 tree aba different different 0 0 F 40-49 yes No No
subject_58 3 Test 1 tree aba different different 0 0 F 40-49 yes No No
subject_58 3 Test 1 tree aba different different 1 1 F 40-49 yes No No
subject_58 3 Test 1 tree aba different different 1 1 F 40-49 yes No No
subject_58 3 Test 2 tree aba different different 1 1 F 40-49 yes No No
subject_58 3 Test 2 tree aba different different 1 1 F 40-49 yes No No
subject_58 3 Test 2 tree aba different different 1 1 F 40-49 yes No No
subject_58 3 Test 2 tree aba different different 1 1 F 40-49 yes No No
subject_58 4 Test 1 fish ar_a_X_a similar similar 0 0 F 40-49 yes No No
subject_58 4 Test 1 fish ar_a_X_a similar similar 1 1 F 40-49 yes No No
subject_58 4 Test 1 fish ar_a_X_a similar similar 0 0 F 40-49 yes No No
subject_58 4 Test 1 fish ar_a_X_a similar similar 1 1 F 40-49 yes No No
subject_58 4 Test 2 fish ar_a_X_a similar similar 1 1 F 40-49 yes No No
subject_58 4 Test 2 fish ar_a_X_a similar similar 1 1 F 40-49 yes No No
subject_58 4 Test 2 fish ar_a_X_a similar similar 0 0 F 40-49 yes No No
subject_58 4 Test 2 fish ar_a_X_a similar similar 0 0 F 40-49 yes No No
subject_59 joint Test_pre NA   NA NA 1 NA F 20-29 yes No No
subject_59 joint Test_pre NA   NA NA 0 NA F 20-29 yes No No
subject_59 0 Test 1 bird ar_a_X_a similar similar 1 1 F 20-29 yes No No
subject_59 0 Test 1 bird ar_a_X_a similar similar 0 1 F 20-29 yes No No
subject_59 0 Test 1 bird ar_a_X_a similar similar 0 1 F 20-29 yes No No
subject_59 0 Test 1 bird ar_a_X_a similar similar 1 1 F 20-29 yes No No
subject_59 0 Test 2 bird ar_a_X_a similar similar 1 1 F 20-29 yes No No
subject_59 0 Test 2 bird ar_a_X_a similar similar 1 0 F 20-29 yes No No
subject_59 0 Test 2 bird ar_a_X_a similar similar 0 0 F 20-29 yes No No
subject_59 0 Test 2 bird ar_a_X_a similar similar 0 1 F 20-29 yes No No
subject_59 1 Test 1 tree aka different different 0 0 F 20-29 yes No No
subject_59 1 Test 1 tree aka different different 1 0 F 20-29 yes No No
subject_59 1 Test 1 tree aka different different 0 1 F 20-29 yes No No
subject_59 1 Test 1 tree aka different different 1 1 F 20-29 yes No No
subject_59 1 Test 2 tree aka different different 0 1 F 20-29 yes No No
subject_59 1 Test 2 tree aka different different 0 1 F 20-29 yes No No
subject_59 1 Test 2 tree aka different different 0 0 F 20-29 yes No No
subject_59 1 Test 2 tree aka different different 1 0 F 20-29 yes No No
subject_59 2 Test 1 flower asa catch catch 0 0 F 20-29 yes No No
subject_59 2 Test 1 flower asa catch catch 0 0 F 20-29 yes No No
subject_59 2 Test 1 flower asa catch catch 1 0 F 20-29 yes No No
subject_59 2 Test 1 flower asa catch catch 1 0 F 20-29 yes No No
subject_59 2 Test 2 flower asa catch catch 0 0 F 20-29 yes No No
subject_59 2 Test 2 flower asa catch catch 1 0 F 20-29 yes No No
subject_59 2 Test 2 flower asa catch catch 1 1 F 20-29 yes No No
subject_59 2 Test 2 flower asa catch catch 0 1 F 20-29 yes No No
subject_59 3 Test 1 fish in_a_d_aa different similar 1 0 F 20-29 yes No No
subject_59 3 Test 1 fish in_a_d_aa different similar 1 1 F 20-29 yes No No
subject_59 3 Test 1 fish in_a_d_aa different similar 1 0 F 20-29 yes No No
subject_59 3 Test 1 fish in_a_d_aa different similar 0 1 F 20-29 yes No No
subject_59 3 Test 2 fish in_a_d_aa different similar 1 1 F 20-29 yes No No
subject_59 3 Test 2 fish in_a_d_aa different similar 0 1 F 20-29 yes No No
subject_59 3 Test 2 fish in_a_d_aa different similar 0 1 F 20-29 yes No No
subject_59 3 Test 2 fish in_a_d_aa different similar 1 1 F 20-29 yes No No
subject_59 4 Test 1 bug aba similar different 1 1 F 20-29 yes No No
subject_59 4 Test 1 bug aba similar different 0 1 F 20-29 yes No No
subject_59 4 Test 1 bug aba similar different 0 1 F 20-29 yes No No
subject_59 4 Test 1 bug aba similar different 0 1 F 20-29 yes No No
subject_59 4 Test 2 bug aba similar different 0 0 F 20-29 yes No No
subject_59 4 Test 2 bug aba similar different 1 1 F 20-29 yes No No
subject_59 4 Test 2 bug aba similar different 1 0 F 20-29 yes No No
subject_59 4 Test 2 bug aba similar different 1 1 F 20-29 yes No No
subject_60 joint Test_pre NA   NA NA 0 NA F 30-39 yes No No
subject_60 joint Test_pre NA   NA NA 0 NA F 30-39 yes No No
subject_60 0 Test 1 fish aba different different 1 1 F 30-39 yes No No
subject_60 0 Test 1 fish aba different different 0 0 F 30-39 yes No No
subject_60 0 Test 1 fish aba different different 1 1 F 30-39 yes No No
subject_60 0 Test 1 fish aba different different 0 0 F 30-39 yes No No
subject_60 0 Test 2 fish aba different different 1 1 F 30-39 yes No No
subject_60 0 Test 2 fish aba different different 1 1 F 30-39 yes No No
subject_60 0 Test 2 fish aba different different 0 0 F 30-39 yes No No
subject_60 0 Test 2 fish aba different different 0 0 F 30-39 yes No No
subject_60 1 Test 1 bird in_a_d_aa similar similar 0 1 F 30-39 yes No No
subject_60 1 Test 1 bird in_a_d_aa similar similar 0 1 F 30-39 yes No No
subject_60 1 Test 1 bird in_a_d_aa similar similar 1 0 F 30-39 yes No No
subject_60 1 Test 1 bird in_a_d_aa similar similar 1 0 F 30-39 yes No No
subject_60 1 Test 2 bird in_a_d_aa similar similar 0 1 F 30-39 yes No No
subject_60 1 Test 2 bird in_a_d_aa similar similar 1 0 F 30-39 yes No No
subject_60 1 Test 2 bird in_a_d_aa similar similar 1 1 F 30-39 yes No No
subject_60 1 Test 2 bird in_a_d_aa similar similar 0 0 F 30-39 yes No No
subject_60 2 Test 1 flower asa catch catch 1 1 F 30-39 yes No No
subject_60 2 Test 1 flower asa catch catch 0 0 F 30-39 yes No No
subject_60 2 Test 1 flower asa catch catch 1 1 F 30-39 yes No No
subject_60 2 Test 1 flower asa catch catch 0 0 F 30-39 yes No No
subject_60 2 Test 2 flower asa catch catch 0 0 F 30-39 yes No No
subject_60 2 Test 2 flower asa catch catch 1 1 F 30-39 yes No No
subject_60 2 Test 2 flower asa catch catch 1 1 F 30-39 yes No No
subject_60 2 Test 2 flower asa catch catch 0 0 F 30-39 yes No No
subject_60 3 Test 1 bug aka different similar 1 1 F 30-39 yes No No
subject_60 3 Test 1 bug aka different similar 1 1 F 30-39 yes No No
subject_60 3 Test 1 bug aka different similar 0 0 F 30-39 yes No No
subject_60 3 Test 1 bug aka different similar 0 0 F 30-39 yes No No
subject_60 3 Test 2 bug aka different similar 0 0 F 30-39 yes No No
subject_60 3 Test 2 bug aka different similar 0 0 F 30-39 yes No No
subject_60 3 Test 2 bug aka different similar 0 0 F 30-39 yes No No
subject_60 3 Test 2 bug aka different similar 0 0 F 30-39 yes No No
subject_60 4 Test 1 tree ar_a_X_a similar different 1 1 F 30-39 yes No No
subject_60 4 Test 1 tree ar_a_X_a similar different 1 0 F 30-39 yes No No
subject_60 4 Test 1 tree ar_a_X_a similar different 0 1 F 30-39 yes No No
subject_60 4 Test 1 tree ar_a_X_a similar different 1 0 F 30-39 yes No No
subject_60 4 Test 2 tree ar_a_X_a similar different 0 0 F 30-39 yes No No
subject_60 4 Test 2 tree ar_a_X_a similar different 1 0 F 30-39 yes No No
subject_60 4 Test 2 tree ar_a_X_a similar different 0 0 F 30-39 yes No No
subject_60 4 Test 2 tree ar_a_X_a similar different 1 0 F 30-39 yes No No
subject_61 joint Test_pre NA   NA NA 1 NA F 30-39 yes No No
subject_61 joint Test_pre NA   NA NA 0 NA F 30-39 yes No No
subject_61 0 Test 1 fish in_a_d_aa similar similar 1 1 F 30-39 yes No No
subject_61 0 Test 1 fish in_a_d_aa similar similar 1 0 F 30-39 yes No No
subject_61 0 Test 1 fish in_a_d_aa similar similar 1 0 F 30-39 yes No No
subject_61 0 Test 1 fish in_a_d_aa similar similar 1 1 F 30-39 yes No No
subject_61 0 Test 2 fish in_a_d_aa similar similar 1 1 F 30-39 yes No No
subject_61 0 Test 2 fish in_a_d_aa similar similar 1 0 F 30-39 yes No No
subject_61 0 Test 2 fish in_a_d_aa similar similar 0 0 F 30-39 yes No No
subject_61 0 Test 2 fish in_a_d_aa similar similar 1 1 F 30-39 yes No No
subject_61 1 Test 1 bug aba different different 1 0 F 30-39 yes No No
subject_61 1 Test 1 bug aba different different 0 0 F 30-39 yes No No
subject_61 1 Test 1 bug aba different different 0 0 F 30-39 yes No No
subject_61 1 Test 1 bug aba different different 1 0 F 30-39 yes No No
subject_61 1 Test 2 bug aba different different 0 0 F 30-39 yes No No
subject_61 1 Test 2 bug aba different different 1 0 F 30-39 yes No No
subject_61 1 Test 2 bug aba different different 1 0 F 30-39 yes No No
subject_61 1 Test 2 bug aba different different 0 0 F 30-39 yes No No
subject_61 2 Test 1 flower asa catch catch 1 1 F 30-39 yes No No
subject_61 2 Test 1 flower asa catch catch 1 1 F 30-39 yes No No
subject_61 2 Test 1 flower asa catch catch 0 1 F 30-39 yes No No
subject_61 2 Test 1 flower asa catch catch 0 1 F 30-39 yes No No
subject_61 2 Test 2 flower asa catch catch 0 1 F 30-39 yes No No
subject_61 2 Test 2 flower asa catch catch 1 0 F 30-39 yes No No
subject_61 2 Test 2 flower asa catch catch 1 1 F 30-39 yes No No
subject_61 2 Test 2 flower asa catch catch 0 0 F 30-39 yes No No
subject_61 3 Test 1 tree ar_a_X_a similar different 1 1 F 30-39 yes No No
subject_61 3 Test 1 tree ar_a_X_a similar different 0 1 F 30-39 yes No No
subject_61 3 Test 1 tree ar_a_X_a similar different 1 0 F 30-39 yes No No
subject_61 3 Test 1 tree ar_a_X_a similar different 0 0 F 30-39 yes No No
subject_61 3 Test 2 tree ar_a_X_a similar different 1 0 F 30-39 yes No No
subject_61 3 Test 2 tree ar_a_X_a similar different 0 0 F 30-39 yes No No
subject_61 3 Test 2 tree ar_a_X_a similar different 0 0 F 30-39 yes No No
subject_61 3 Test 2 tree ar_a_X_a similar different 1 0 F 30-39 yes No No
subject_61 4 Test 1 bird aka different similar 1 0 F 30-39 yes No No
subject_61 4 Test 1 bird aka different similar 0 0 F 30-39 yes No No
subject_61 4 Test 1 bird aka different similar 1 0 F 30-39 yes No No
subject_61 4 Test 1 bird aka different similar 1 0 F 30-39 yes No No
subject_61 4 Test 2 bird aka different similar 1 1 F 30-39 yes No No
subject_61 4 Test 2 bird aka different similar 1 0 F 30-39 yes No No
subject_61 4 Test 2 bird aka different similar 0 1 F 30-39 yes No No
subject_61 4 Test 2 bird aka different similar 0 0 F 30-39 yes No No
subject_62 joint Test_pre NA   NA NA 0 NA M 20-29 yes No No
subject_62 joint Test_pre NA   NA NA 1 NA M 20-29 yes No No
subject_62 0 Test 1 bird in_a_d_aa similar similar 1 0 M 20-29 yes No No
subject_62 0 Test 1 bird in_a_d_aa similar similar 1 0 M 20-29 yes No No
subject_62 0 Test 1 bird in_a_d_aa similar similar 0 0 M 20-29 yes No No
subject_62 0 Test 1 bird in_a_d_aa similar similar 0 0 M 20-29 yes No No
subject_62 0 Test 2 bird in_a_d_aa similar similar 0 1 M 20-29 yes No No
subject_62 0 Test 2 bird in_a_d_aa similar similar 1 1 M 20-29 yes No No
subject_62 0 Test 2 bird in_a_d_aa similar similar 1 0 M 20-29 yes No No
subject_62 0 Test 2 bird in_a_d_aa similar similar 1 0 M 20-29 yes No No
subject_62 1 Test 1 tree aba different different 0 0 M 20-29 yes No No
subject_62 1 Test 1 tree aba different different 1 1 M 20-29 yes No No
subject_62 1 Test 1 tree aba different different 0 0 M 20-29 yes No No
subject_62 1 Test 1 tree aba different different 1 1 M 20-29 yes No No
subject_62 1 Test 2 tree aba different different 0 0 M 20-29 yes No No
subject_62 1 Test 2 tree aba different different 0 0 M 20-29 yes No No
subject_62 1 Test 2 tree aba different different 0 0 M 20-29 yes No No
subject_62 1 Test 2 tree aba different different 0 0 M 20-29 yes No No
